ID;DATE;TYPE;KIA;WIA;CITY;REGION;COUNTRY;DETAILS;GROUP;REMARKS;TEXT;FORMATTED_ADDRESS;LOCATION_LAT;LOCATION_LNG;LOCATION_CITY;LOCATION_REGION;LOCATION_COUNTRY;LOCATION_TYPE
583;07/07/2014;UNKNOWN;0;0;Yasinovataya;DONETSK;UKRAINE;Railway and electricity contact poles damaged by explosions;;At least 4 detonations in a 5 meter radius. Looks TNT effect.;Railway and electricity contact poles damaged by explosions At least 4 detonations in a 5 meter radius. Looks TNT effect.;Yasynuvata, Donetsk Oblast, Ukraine;48,1221425;37,8765944;Yasynuvata;Donetsk Oblast;Ukraine;APPROXIMATE
584;07/07/2014;UNKNOWN;0;0;Amvrosiivka;DONETSK;UKRAINE;Detonation against overpass damaged left mid-span support;;Road T-05-09 Bolshaya Novoselka-Amvrosievka (Km 80.5);Detonation against overpass damaged left mid-span support Road T-05-09 Bolshaya Novoselka-Amvrosievka (Km 80.5);Amvrosiivka, Donetsk Oblast, Ukraine;47,8018062;38,4885354;Amvrosiivka;Donetsk Oblast;Ukraine;APPROXIMATE
585;07/07/2014;UNKNOWN;0;0;Novobakhmutivka;DONETSK;UKRAINE;Railroad bridge over H-20 road was partially blown up ;;;Railroad bridge over H-20 road was partially blown up  ;Novobakhmutivka, Donetsk Oblast, Ukraine, 86000;48,2466229;37,7866591;Novobakhmutivka;Donetsk Oblast;Ukraine;APPROXIMATE
586;07/07/2014;UNKNOWN;0;0;Zakotnoye;DONETSK;UKRAINE;Bridge over Seversky Donets river was blown up;;Road T-05-13 from Artemovsk to Gorlovka, Km. 12,488;Bridge over Seversky Donets river was blown up Road T-05-13 from Artemovsk to Gorlovka, Km. 12,488;Zakitne, Donetsk Oblast, Ukraine, 84463;48,8954987;37,977102;Zakitne;Donetsk Oblast;Ukraine;APPROXIMATE
587;07/07/2014;UNKNOWN;0;0;Seleznevka;DONETSK;UKRAINE;Bridge over Kazenyi Torets river was damaged by detonation;;Highway M-03 (Kiev-Kharkov-Dolzhansky), Km. 675,378;Bridge over Kazenyi Torets river was damaged by detonation Highway M-03 (Kiev-Kharkov-Dolzhansky), Km. 675,378;Donetsk, Donetsk Oblast, Ukraine;48,015883;37,80285;Donetsk;Donetsk Oblast;Ukraine;APPROXIMATE
588;06/07/2014;UNKNOWN;0;0;Donbass;DONETSK ;UKRAINE;Motorway bridge was blown up;;Motorway from Amvrosiivka;Motorway bridge was blown up Motorway from Amvrosiivka;Donbass, Donetsk Oblast, Ukraine;46,937072;37,3779517;Donbass;Donetsk Oblast;Ukraine;APPROXIMATE
589;06/07/2014;CACHE/FOUND ;0;0;Slovyansk ;DONETSK ;UKRAINE;Homemade grenades, landmines & explosives seized  ;;;Homemade grenades, landmines & explosives seized   ;Slovyansk, Donetsk Oblast, Ukraine, 84122;48,8532;37,6053;Slovyansk;Slov'yans'kyi district;Ukraine;APPROXIMATE
590;05/07/2014;VBIED ;0;0;Kramatorks ;DONETSK ;UKRAINE;Suspicious VBIED was destroyed through controlled detonation;;Main Battle Tank was used due to the lack of EOD means;Suspicious VBIED was destroyed through controlled detonation Main Battle Tank was used due to the lack of EOD means;Kramatorsk, Donetsk Oblast, Ukraine;48,738967;37,58435;Kramatorsk;Donetsk Oblast;Ukraine;APPROXIMATE
591;05/07/2014;UNKNOWN;0;0;Gorodishche ;LUHANSK ;UKRAINE;Bridge over Bila river was damaged by an explosion;;;Bridge over Bila river was damaged by an explosion ;Horodyshche, Luhans'ka oblast, Ukraine, 92835;49,0529647;39,6481604;Horodyshche;Luhans'ka oblast;Ukraine;APPROXIMATE
592;04/07/2014;HOAX/FALSE;0;0;Odessa;ODESSA;UKRAINE;Call reporting IED - First Responders action - no explosive;;"Administrative Court building & ""Channel 5"" facilities";"Call reporting IED - First Responders action - no explosive Administrative Court building & ""Channel 5"" facilities";Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
593;04/07/2014;UNKNOWN;0;1;Odessa ;ODESSA ;UKRAINE;5 Kg TNT-equivalent IED against Military Enlistment office ;;Crater 4 m. diameter, 3 m. depth. Several damages to floors.;5 Kg TNT-equivalent IED against Military Enlistment office  Crater 4 m. diameter, 3 m. depth. Several damages to floors.;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
594;04/07/2014;UNKNOWN;0;1;Odessa;ODESSA;UKRAINE;Explosion close to Suvorovsky military commissariat office;;;Explosion close to Suvorovsky military commissariat office ;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
595;04/07/2014;UNKNOWN;0;0;Luhansk ;LUHANSK;UKRAINE;Bridge over Siversky Donets was blown up ;;;Bridge over Siversky Donets was blown up  ;Luhansk, Luhans'ka oblast, Ukraine;48,574041;39,307815;Luhansk;Luhans'ka oblast;Ukraine;APPROXIMATE
596;04/07/2014;UNKNOWN;0;0;Trekhizbenka;LUHANSK;UKRAINE;Bridge over Seversky Donets river destroyed by an explosion.;;Road T-03-15, conecting Luhansk-Lisichansk;Bridge over Seversky Donets river destroyed by an explosion. Road T-03-15, conecting Luhansk-Lisichansk;Tr'okhizbenka, Luhans'ka oblast, Ukraine, 93710;48,756914;38,9618232;Tr'okhizbenka;Luhans'ka oblast;Ukraine;APPROXIMATE
597;03/07/2014;HOAX/FALSE;0;0;Odessa;ODESSA;UKRAINE;Call reporting IED - First Responders action - no explosive;;Economic Court building;Call reporting IED - First Responders action - no explosive Economic Court building;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
598;03/07/2014;UNKNOWN;2;1;Kryva Luka;DONETSK;UKRAINE;Roadside bomb detonation;;A family was affected by the explosion when driving their car;Roadside bomb detonation A family was affected by the explosion when driving their car;Kryva Luka, Donetsk Oblast, Ukraine, 84464;48,8733821;37,9012637;Kryva Luka;Donetsk Oblast;Ukraine;APPROXIMATE
599;03/07/2014;PROJECTED;0;0;Mikolayiv;MIKOLAYV;UKRAINE;IED was detonated against Militia Staff building;;;IED was detonated against Militia Staff building ;Mykolaiv, Mykolaivs'ka oblast, Ukraine;46,975033;31,994583;Mykolaiv;Mykolaivs'ka oblast;Ukraine;APPROXIMATE
600;02/07/2014;UNKNOWN;0;0;TBD;KHARKIV;UKRAINE;Bridge across the Koznyi-Toretz River was blown up;;Highway Kharkov-Rostov;Bridge across the Koznyi-Toretz River was blown up Highway Kharkov-Rostov;Kharkiv, Kharkiv Oblast, Ukraine;49,9935;36,230383;Kharkiv;Kharkiv Oblast;Ukraine;APPROXIMATE
601;02/07/2014;HOAX/FALSE;0;0;Odessa;ODESSA;UKRAINE;Call reporting IED - First Responders action - no explosive;;Fountatin in Zabolotny Steree;Call reporting IED - First Responders action - no explosive Fountatin in Zabolotny Steree;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
602;01/07/2014;CWIED;0;0;Svyatogorsk;DONETSK;UKRAINE;Four explosions in 2 different points of railroad;;;Four explosions in 2 different points of railroad ;Svyatohirs'k, Donetsk Oblast, Ukraine;49,0440881;37,578484;Svyatohirs'k;Donetsk Oblast;Ukraine;APPROXIMATE
603;01/07/2014;UNKNOWN;0;0;Slovyansk;DONETSK;UKRAINE;IEDs against cables supporting a TV tower ;;Tower was destroyed in Karachun mountain;IEDs against cables supporting a TV tower  Tower was destroyed in Karachun mountain;Slovyansk, Donetsk Oblast, Ukraine, 84122;48,8532;37,6053;Slovyansk;Slov'yans'kyi district;Ukraine;APPROXIMATE
604;30/06/2014;CACHE/FOUND;0;0;Kharkiv;KHARKIV;UKRAINE;Explosives (1.5 Kg TNT) & detonators seized. 5 guy group arrested.;;2-guys detention when trying to attack railway. 3 more later.;Explosives (1.5 Kg TNT) & detonators seized. 5 guy group arrested. 2-guys detention when trying to attack railway. 3 more later.;Kharkiv, Kharkiv Oblast, Ukraine;49,9935;36,230383;Kharkiv;Kharkiv Oblast;Ukraine;APPROXIMATE
605;29/06/2014;UNKNOWN;0;0;Chugev;KHARKIV;UKRAINE;Railroad bridge was damaged by an explosion;;;Railroad bridge was damaged by an explosion ;Chuhuiv, Kharkiv Oblast, Ukraine;49,8363158;36,6813122;Chuhuiv;Kharkiv Oblast;Ukraine;APPROXIMATE
606;29/06/2014;UNKNOWN;0;0;Kolodyazne;KHARKIV;UKRAINE;Railway was damaged by a detonation;;Train ADLER-KIEV was affected;Railway was damaged by a detonation Train ADLER-KIEV was affected;Kolodyazne, Kharkiv Oblast, Ukraine, 62713;50,0046566;37,686626;Kolodyazne;Kharkiv Oblast;Ukraine;APPROXIMATE
607;27/06/2014;UNKNOWN;0;0;Donbass;DONETSK;UKRAINE;Railway bridge was damaged by 2 explosions;;Near Horodna station;Railway bridge was damaged by 2 explosions Near Horodna station;Donbass, Donetsk Oblast, Ukraine;46,937072;37,3779517;Donbass;Donetsk Oblast;Ukraine;APPROXIMATE
608;26/06/2014;CACHE/FOUND;0;0;Kulbakino;MIKOLAYIV;UKRAINE;Man detained wearing 2 IEDs;;He was preparing an attack to Kulbakino airfield;Man detained wearing 2 IEDs He was preparing an attack to Kulbakino airfield;Kulbakino, Mykolaiv, Mykolaivs'ka oblast, Ukraine;46,912938;32,083039;Kulbakino;Mykolaiv;Ukraine;APPROXIMATE
609;25/06/2014;UNKNOWN;0;0;Nuts;ZAPORIZHYE;UKRAINE;Railroad bridge damaged by explosion;;Zheleznodorozhny Bridge. 20Kg TNT-equivalent IED;Railroad bridge damaged by explosion Zheleznodorozhny Bridge. 20Kg TNT-equivalent IED;NULL;NULL;NULL;NULL;NULL;NULL;NULL
610;24/06/2014;UNKNOWN;0;0;Novokarlivka;ZAPORIZHYE;UKRAINE;Railroad bridge over Dnieper river damaged by explosion;;;Railroad bridge over Dnieper river damaged by explosion ;NULL;NULL;NULL;NULL;NULL;NULL;NULL
611;24/06/2014;UNKNOWN;0;0;(near) Luhansk;LUHANSK;UKRAINE;2 detonations on railroad;;Kondarshevskaya strecht & Krasnozerovka Ogorodny strecht;2 detonations on railroad Kondarshevskaya strecht & Krasnozerovka Ogorodny strecht;Luhansk, Luhans'ka oblast, Ukraine;48,574041;39,307815;Luhansk;Luhans'ka oblast;Ukraine;APPROXIMATE
612;23/06/2014;CRIME;0;0;Donbass;DONETSK;UKRAINE;96 Kg of Ammonite & electric detonators stolen from a mine;;Ammonite = 20% TNT/80% Ammonium Nitrate;96 Kg of Ammonite & electric detonators stolen from a mine Ammonite = 20% TNT/80% Ammonium Nitrate;Donbass, Donetsk Oblast, Ukraine;46,937072;37,3779517;Donbass;Donetsk Oblast;Ukraine;APPROXIMATE
613;23/06/2014;UNKNOWN;0;0;Semenivka;DONETSK;UKRAINE;Several detonations against a water pump station;;Most probably accurate mortar firing, according to effects!!!;Several detonations against a water pump station Most probably accurate mortar firing, according to effects!!!;Semenivka, Donetsk Oblast, Ukraine, 86050;48,179925;37,6306384;Semenivka;Donetsk Oblast;Ukraine;APPROXIMATE
614;22/06/2014;UNKNOWN;0;0;Kuteinykove;DONETSK;UKRAINE;Railroad damaged by explosion;;Ilovajick-Martsevo railroad;Railroad damaged by explosion Ilovajick-Martsevo railroad;Kuteinykove, Donetsk Oblast, Ukraine;47,8097898;38,288734;Kuteinykove;Donetsk Oblast;Ukraine;APPROXIMATE
615;22/06/2014;UNKNOWN;0;0;Ilovaish;DONETSK;UKRAINE;14 cargo vans derailed.;;Ilovaish-Mospino stretch, in the way to Kuteinikovo.;14 cargo vans derailed. Ilovaish-Mospino stretch, in the way to Kuteinikovo.;Ilovaisk, Donetsk Oblast, Ukraine;48,55;38,194;Ilovaisk;Donetsk Oblast;Ukraine;APPROXIMATE
616;20/06/2014;CACHE/FOUND;0;0;Rubezhansky;LUHANSK;UKRAINE;2 detainees transporting explosives in a truck;;22 TNT blocks, detonators & explosives connection schemes;2 detainees transporting explosives in a truck 22 TNT blocks, detonators & explosives connection schemes;Luhansk, Luhans'ka oblast, Ukraine;48,574041;39,307815;Luhansk;Luhans'ka oblast;Ukraine;APPROXIMATE
617;18/06/2014;UNKNOWN;0;0;Amvrosiivka;DONETSK;UKRAINE;Bridge damaged by an explosion;;Km. 58, road T0517 Yenakiyevo-Shakhtersk-Amvrosiivka;Bridge damaged by an explosion Km. 58, road T0517 Yenakiyevo-Shakhtersk-Amvrosiivka;Amvrosiivka, Donetsk Oblast, Ukraine;47,8018062;38,4885354;Amvrosiivka;Donetsk Oblast;Ukraine;APPROXIMATE
618;19/06/2014;CACHE/FOUND;0;0;Kulbakino;MIKOLAYIV;UKRAINE;IED found during detention of a suspect;;2nd detainee from a group planning attacks against airfield;IED found during detention of a suspect 2nd detainee from a group planning attacks against airfield;Kulbakino, Mykolaiv, Mykolaivs'ka oblast, Ukraine;46,912938;32,083039;Kulbakino;Mykolaiv;Ukraine;APPROXIMATE
619;19/06/2014;UNKNOWN;0;0;Donetsk;DONETSK;UKRAINE;IED detonation near an exchange office;;Explosion after a call reporting a potential underbelly VOIED;IED detonation near an exchange office Explosion after a call reporting a potential underbelly VOIED;Donetsk, Donetsk Oblast, Ukraine;48,015883;37,80285;Donetsk;Donetsk Oblast;Ukraine;APPROXIMATE
620;17/06/2014;UNKNOWN;0;0;TBD;POLTAVA;UKRAINE;IED explosion under concrete basis of gas pipeline;;Urengey-Pomary-Uzghorod pipeline;IED explosion under concrete basis of gas pipeline Urengey-Pomary-Uzghorod pipeline;Poltava, Poltavs'ka oblast, Ukraine;49,588267;34,551417;Poltava;Poltavs'ka oblast;Ukraine;APPROXIMATE
621;16/06/2014;CACHE/FOUND;0;0;Odessa;ODESSA;UKRAINE;2 detainees transporting an IED near Russian Consulate;;Destruction radius of the bomb was estimated at 15 meters;2 detainees transporting an IED near Russian Consulate Destruction radius of the bomb was estimated at 15 meters;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
622;15/06/2014;UNKNOWN;0;0;Stanitsa-Luhanska;LUHANSK;UKRAINE;Pedestrian bridge over road to Luhansk was destroyed;;;Pedestrian bridge over road to Luhansk was destroyed ;Stanytsia Luhanska, Luhans'ka oblast, Ukraine, 93600;48,6798458;39,4672507;Stanytsia Luhanska;Luhans'ka oblast;Ukraine;APPROXIMATE
623;13/06/2014;UNKNOWN;0;0;Kiev;KIEV;UKRAINE;IED partially laid close to Presidential HQ;;5 hand grenades + electr fuzes, guy escaped before activating;IED partially laid close to Presidential HQ 5 hand grenades + electr fuzes, guy escaped before activating;Kyivs'ka oblast, Ukraine;50,0529506;30,7667133;Kyivs'ka oblast;Ukrainka;Ukraine;APPROXIMATE
624;12/06/2014;VBIED;3;4;Donetsk;DONETSK;UKRAINE;Explosion of a car parked beside DNR leader vehicle;;Near an administration building. Followed by shooting.;Explosion of a car parked beside DNR leader vehicle Near an administration building. Followed by shooting.;Donetsk, Donetsk Oblast, Ukraine;48,015883;37,80285;Donetsk;Donetsk Oblast;Ukraine;APPROXIMATE
625;10/06/2014;UNKNOWN;0;0;Galitsynovk;DONETSK;UKRAINE;Bridge was blown up;;Highway km 3,773;Bridge was blown up Highway km 3,773;Donetsk, Donetsk Oblast, Ukraine;48,015883;37,80285;Donetsk;Donetsk Oblast;Ukraine;APPROXIMATE
626;08/06/2014;CRIME;0;0;Thorez;DONETSK;UKRAINE;720 Kg Ammonite & 360 electric detonators stolen from mine;;Ammonite = 20% TNT/80% Ammonium Nitrate;720 Kg Ammonite & 360 electric detonators stolen from mine Ammonite = 20% TNT/80% Ammonium Nitrate;Torez, Donetsk Oblast, Ukraine;48,0201627;38,6545258;Torez;Donetsk Oblast;Ukraine;APPROXIMATE
627;07/06/2014;VOIED;0;1;Kiev;KIEV;UKRAINE;Explosion of a car near UKR parliament;DNR;Car driver was injured. Possible Underbelly IED/limpet mine;Explosion of a car near UKR parliament Car driver was injured. Possible Underbelly IED/limpet mine;Kyivs'ka oblast, Ukraine;50,0529506;30,7667133;Kyivs'ka oblast;Ukrainka;Ukraine;APPROXIMATE
628;31/05/2014;RCIED;0;0;Raisins;KHARKIV;UKRAINE;IED was disposed close to Raisins - Slavic road;;RC device + TNT + artillery shell (UXO);IED was disposed close to Raisins - Slavic road RC device + TNT + artillery shell (UXO);Kharkiv, Kharkiv Oblast, Ukraine;49,9935;36,230383;Kharkiv;Kharkiv Oblast;Ukraine;APPROXIMATE
629;28/05/2014;UNKNOWN;0;0;Starobeshevo;DONETSK;UKRAINE;Railway was affected by an explosion;;;Railway was affected by an explosion ;Starobesheve, Donetsk Oblast, Ukraine;47,7529456;38,0250736;Starobesheve;Donetsk Oblast;Ukraine;APPROXIMATE
630;27/05/2014;UNKNOWN;0;0;Kurakhovo;DONETSK;UKRAINE;Railroad damaged by explosion;;Near Donetsk, between Krasnohorlivka and Kurakhovo;Railroad damaged by explosion Near Donetsk, between Krasnohorlivka and Kurakhovo;Kurakhove, Donetsk Oblast, Ukraine;47,9865822;37,2906965;Kurakhove;Donetsk Oblast;Ukraine;APPROXIMATE
631;23/05/2014;CACHE/FOUND;0;0;Dnipropetrovsk;DNIPROPETROVSK;UKRAINE;Some guys were detained in possesion of explosives;;TNT, Ammonite, and grammonite, along with homemade hand grenades;Some guys were detained in possesion of explosives TNT, Ammonite, and grammonite, along with homemade hand grenades;Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine;48,464717;35,046183;Dnepropetrovsk;Dnipropetrovsk Oblast;Ukraine;APPROXIMATE
632;23/05/2014;UNKNOWN;0;0;Shterovk;LUHANKS;UKRAINE;Railroad affected by explosion;LNR;Km. 57 ;Railroad affected by explosion Km. 57 ;NULL;NULL;NULL;NULL;NULL;NULL;NULL
633;22/05/2014;UNKNOWN;0;0;Lisichansk;LUHANKS;UKRAINE;Railroad bridge destroyed by explosion;LNR;;Railroad bridge destroyed by explosion ;Lysychans'k, Luhans'ka oblast, Ukraine, 93100;48,9066145;38,4433605;Lysychans'k;Luhans'ka oblast;Ukraine;APPROXIMATE
634;18/05/2014;CACHE/FOUND;0;0;Kiev;KIEV;UKRAINE;2 Kg of plastic explosive and detonators were seized;;Found during registry & detention of a criminal group;2 Kg of plastic explosive and detonators were seized Found during registry & detention of a criminal group;Kyivs'ka oblast, Ukraine;50,0529506;30,7667133;Kyivs'ka oblast;Ukrainka;Ukraine;APPROXIMATE
635;15/05/2014;RCIED;0;0;Nebilyv;IVANO-FRANKIVSK;UKRAINE;3 explosions in HP gas pipeline Urengoy_Pomary_Uzhgorod;;Remnants of a RCIED were found at scene;3 explosions in HP gas pipeline Urengoy_Pomary_Uzhgorod Remnants of a RCIED were found at scene;Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine;48,922633;24,711117;Ivano-Frankivsk;Ivano-Frankivs'ka oblast;Ukraine;APPROXIMATE
636;14/05/2014;TIME DELAY;0;0;Odessa;ODESSA;UKRAINE;Pipe bomb detonated against a Pryvatbank office;;;Pipe bomb detonated against a Pryvatbank office ;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
637;09/05/2014;UNKNOWN;0;0;Kiev;KIEV;UKRAINE;Small detonation in a rucksack borne by a man;;Inside Arsenalna metro station. Suspect was detained;Small detonation in a rucksack borne by a man Inside Arsenalna metro station. Suspect was detained;Kyivs'ka oblast, Ukraine;50,0529506;30,7667133;Kyivs'ka oblast;Ukrainka;Ukraine;APPROXIMATE
638;08/05/2014;CACHE/FOUND;0;0;Mikolayiv;MIKOLAYIV;UKRAINE;IED seized during detention;;Detention of a suspect during registry of his home;IED seized during detention Detention of a suspect during registry of his home;Mykolaiv, Mykolaivs'ka oblast, Ukraine;46,975033;31,994583;Mykolaiv;Mykolaivs'ka oblast;Ukraine;APPROXIMATE
639;03/05/2014;PROJECTED;0;0;Odessa;ODESSA;UKRAINE;Homemade hand grenades were thrown during clashes;;Reported by Police officials;Homemade hand grenades were thrown during clashes Reported by Police officials;Odessa, Odessa Oblast, Ukraine;46,482526;30,7233095;Odessa;Odessa Oblast;Ukraine;APPROXIMATE
640;29/04/2014;VOIED;1;1;TBD;DONETSK;UKRAINE;During a regular patrolling in an UKR Base perimetral defenses;;04:00L;During a regular patrolling in an UKR Base perimetral defenses 04:00L;Donetsk, Donetsk Oblast, Ukraine;48,015883;37,80285;Donetsk;Donetsk Oblast;Ukraine;APPROXIMATE
641;27/04/2014;CACHE/FOUND;0;0;Kharkiv;KHARKIV;UKRAINE;Homemade hand grenades were seized;;13 activist detained - explosive & incendiary devices;Homemade hand grenades were seized 13 activist detained - explosive & incendiary devices;Kharkiv, Kharkiv Oblast, Ukraine;49,9935;36,230383;Kharkiv;Kharkiv Oblast;Ukraine;APPROXIMATE
642;26/04/2014;UNKNOWN;0;0;Kramatorsk;DONETSK;UKRAINE;4 consecutive detonations inside an airfield;;Helicopter & surveillance airplane destroyed by attackers;4 consecutive detonations inside an airfield Helicopter & surveillance airplane destroyed by attackers;Kramatorsk, Donetsk Oblast, Ukraine;48,738967;37,58435;Kramatorsk;Donetsk Oblast;Ukraine;APPROXIMATE
643;25/04/2014;PROJECTED;0;7;Ovidiopol road;ODESSA;UKRAINE;Attack over pro-UKR check-point from a car passing around;;It is not totally confirmed as improvised device yet;Attack over pro-UKR check-point from a car passing around It is not totally confirmed as improvised device yet;Ovidiopol's'ka Rd, Odesa, Odessa Oblast, Ukraine;46,450862;30,6551171;Ovidiopol's'ka Road;Odessa Oblast;Ukraine;GEOMETRIC_CENTER
